{'loss': 0.6931, 'grad_norm': 48.94597244262695, 'learning_rate': 1.0000000000000002e-06, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -153.86524963378906, 'logps/rejected': -184.30587768554688, 'logits/chosen': -3.123195171356201, 'logits/rejected': -3.171485185623169, 'epoch': 0.0}
{'loss': 0.199, 'grad_norm': 37.61848449707031, 'learning_rate': 4.999756310023261e-05, 'rewards/chosen': -0.39121192693710327, 'rewards/rejected': -9.046164512634277, 'rewards/accuracies': 0.75, 'rewards/margins': 8.654953002929688, 'logps/chosen': -187.6009979248047, 'logps/rejected': -363.1361083984375, 'logits/chosen': -2.8299474716186523, 'logits/rejected': -2.867990493774414, 'epoch': 0.0}
{'loss': 0.1385, 'grad_norm': 4.694941997528076, 'learning_rate': 4.999451708687114e-05, 'rewards/chosen': -0.3175252676010132, 'rewards/rejected': -8.411783218383789, 'rewards/accuracies': 0.8125, 'rewards/margins': 8.094258308410645, 'logps/chosen': -158.79827880859375, 'logps/rejected': -337.9931335449219, 'logits/chosen': -2.9149270057678223, 'logits/rejected': -2.9395129680633545, 'epoch': 0.0}
{'loss': 0.1383, 'grad_norm': 36.78728103637695, 'learning_rate': 4.999025287600886e-05, 'rewards/chosen': 0.0707072839140892, 'rewards/rejected': -8.671760559082031, 'rewards/accuracies': 0.8125, 'rewards/margins': 8.742467880249023, 'logps/chosen': -189.40213012695312, 'logps/rejected': -324.11358642578125, 'logits/chosen': -2.9315507411956787, 'logits/rejected': -2.9462246894836426, 'epoch': 0.0}
{'loss': 0.1873, 'grad_norm': 5.640925407409668, 'learning_rate': 4.99847706754774e-05, 'rewards/chosen': -0.4215574860572815, 'rewards/rejected': -8.166335105895996, 'rewards/accuracies': 0.75, 'rewards/margins': 7.744777679443359, 'logps/chosen': -195.40774536132812, 'logps/rejected': -332.3896789550781, 'logits/chosen': -2.950812339782715, 'logits/rejected': -2.9508540630340576, 'epoch': 0.01}
{'loss': 0.1639, 'grad_norm': 34.78162384033203, 'learning_rate': 4.997807075247146e-05, 'rewards/chosen': -0.628364086151123, 'rewards/rejected': -8.931310653686523, 'rewards/accuracies': 0.875, 'rewards/margins': 8.302946090698242, 'logps/chosen': -258.4219970703125, 'logps/rejected': -323.77496337890625, 'logits/chosen': -3.0175507068634033, 'logits/rejected': -3.046135425567627, 'epoch': 0.01}
{'loss': 0.2899, 'grad_norm': 14.527355194091797, 'learning_rate': 4.997015343353585e-05, 'rewards/chosen': -0.9811421632766724, 'rewards/rejected': -8.04504108428955, 'rewards/accuracies': 0.625, 'rewards/margins': 7.063899040222168, 'logps/chosen': -171.37802124023438, 'logps/rejected': -316.2442321777344, 'logits/chosen': -2.9595162868499756, 'logits/rejected': -2.941018581390381, 'epoch': 0.01}
{'loss': 0.274, 'grad_norm': 49.102054595947266, 'learning_rate': 4.996101910454953e-05, 'rewards/chosen': -0.2511923611164093, 'rewards/rejected': -11.2628812789917, 'rewards/accuracies': 0.8125, 'rewards/margins': 11.011688232421875, 'logps/chosen': -206.19091796875, 'logps/rejected': -354.2523193359375, 'logits/chosen': -3.0071356296539307, 'logits/rejected': -3.0421977043151855, 'epoch': 0.01}
{'loss': 0.2167, 'grad_norm': 0.08805055916309357, 'learning_rate': 4.995066821070679e-05, 'rewards/chosen': -0.855767548084259, 'rewards/rejected': -10.106006622314453, 'rewards/accuracies': 0.6875, 'rewards/margins': 9.250239372253418, 'logps/chosen': -242.82135009765625, 'logps/rejected': -354.0452575683594, 'logits/chosen': -3.0016720294952393, 'logits/rejected': -3.0503177642822266, 'epoch': 0.01}
{'loss': 0.4193, 'grad_norm': 49.444183349609375, 'learning_rate': 4.993910125649561e-05, 'rewards/chosen': -0.6883150339126587, 'rewards/rejected': -7.436400413513184, 'rewards/accuracies': 0.5625, 'rewards/margins': 6.748085975646973, 'logps/chosen': -194.09913635253906, 'logps/rejected': -312.2904357910156, 'logits/chosen': -3.0471291542053223, 'logits/rejected': -3.057154655456543, 'epoch': 0.01}
{'loss': 0.2386, 'grad_norm': 25.43177032470703, 'learning_rate': 4.992631880567301e-05, 'rewards/chosen': -1.0350098609924316, 'rewards/rejected': -9.715473175048828, 'rewards/accuracies': 0.6875, 'rewards/margins': 8.680463790893555, 'logps/chosen': -231.90679931640625, 'logps/rejected': -368.4151611328125, 'logits/chosen': -3.0018062591552734, 'logits/rejected': -3.038557529449463, 'epoch': 0.01}
{'loss': 0.1185, 'grad_norm': 13.764084815979004, 'learning_rate': 4.991232148123761e-05, 'rewards/chosen': -0.8054085969924927, 'rewards/rejected': -11.946556091308594, 'rewards/accuracies': 0.875, 'rewards/margins': 11.14114761352539, 'logps/chosen': -146.29534912109375, 'logps/rejected': -343.99053955078125, 'logits/chosen': -2.776491165161133, 'logits/rejected': -3.081780433654785, 'epoch': 0.01}
{'loss': 0.2166, 'grad_norm': 0.06966139376163483, 'learning_rate': 4.989710996539926e-05, 'rewards/chosen': -2.045868158340454, 'rewards/rejected': -10.929848670959473, 'rewards/accuracies': 0.6875, 'rewards/margins': 8.883980751037598, 'logps/chosen': -200.8229217529297, 'logps/rejected': -329.192626953125, 'logits/chosen': -3.04384446144104, 'logits/rejected': -3.104532241821289, 'epoch': 0.01}
{'loss': 0.0437, 'grad_norm': 0.18021170794963837, 'learning_rate': 4.988068499954578e-05, 'rewards/chosen': -2.5451269149780273, 'rewards/rejected': -14.504167556762695, 'rewards/accuracies': 0.9375, 'rewards/margins': 11.959041595458984, 'logps/chosen': -272.87115478515625, 'logps/rejected': -419.313720703125, 'logits/chosen': -2.9001734256744385, 'logits/rejected': -3.007894515991211, 'epoch': 0.01}
{'loss': 0.1592, 'grad_norm': 15.035913467407227, 'learning_rate': 4.9863047384206835e-05, 'rewards/chosen': -2.0061774253845215, 'rewards/rejected': -11.928641319274902, 'rewards/accuracies': 0.8125, 'rewards/margins': 9.922464370727539, 'logps/chosen': -161.6645965576172, 'logps/rejected': -309.7384338378906, 'logits/chosen': -3.001979112625122, 'logits/rejected': -3.0711376667022705, 'epoch': 0.01}
{'loss': 0.4551, 'grad_norm': 49.131160736083984, 'learning_rate': 4.984419797901491e-05, 'rewards/chosen': -2.614764451980591, 'rewards/rejected': -9.041526794433594, 'rewards/accuracies': 0.625, 'rewards/margins': 6.42676305770874, 'logps/chosen': -170.70831298828125, 'logps/rejected': -279.0804443359375, 'logits/chosen': -3.033818244934082, 'logits/rejected': -2.945899486541748, 'epoch': 0.01}
{'loss': 0.199, 'grad_norm': 16.616580963134766, 'learning_rate': 4.982413770266342e-05, 'rewards/chosen': -2.2648520469665527, 'rewards/rejected': -11.562294006347656, 'rewards/accuracies': 0.75, 'rewards/margins': 9.297442436218262, 'logps/chosen': -192.39382934570312, 'logps/rejected': -398.5241394042969, 'logits/chosen': -2.9492969512939453, 'logits/rejected': -2.944272756576538, 'epoch': 0.01}
